DisplayID;DisplayHole;DisplayDiagonal;Resolution;DisplayType;DisplayColorDepth;DisplayIllumination;DisplayRefreshRate
1763;;137.67 mm;1080x2340;Color AM-OLED display;30 bit/pixel;Self-illuminating;60 Hz
1764;;153.92 mm;1170x2532;Color AM-OLED display;30 bit/pixel;Self-illuminating;60 Hz
1765;;169.4 mm;1080x2400;Color AM-OLED display;30 bit/pixel;Self-illuminating;90 Hz
1766;1-hole;165.1 mm;1080x2400;Color IPS TFT LCD display;24 bit/pixel;LED;120 Hz
1767;;162.3 mm;1080x2340;Color AM-OLED display;30 bit/pixel;Self-illuminating;
1768;;180 mm;1440x3120;Color AM-OLED display;30 bit/pixel;Self-illuminating;90 Hz
1769;;279.4 mm;2000x1200;Color IPS TFT LCD display;24 bit/pixel;LED;
1770;;292 mm;2560x1600;Color IPS TFT LCD display;24 bit/pixel;LED;
1771;;138.43 mm;720x1440;Color IPS TFT LCD display;24 bit/pixel;Yes;
1772;1-hole;162.3 mm;720x1560;Color IPS TFT LCD display;24 bit/pixel;LED;
1773;;164.34 mm;1080x2340;Color AM-OLED display;24 bit/pixel;Self-illuminating;
1774;;256.54 mm;1920x1200;Color IPS TFT LCD display;24 bit/pixel;Yes;
1775;;161.5 mm;720x1544;Color IPS TFT LCD display;24 bit/pixel;LED;
1776;1-hole;162.6 mm;1080x2400;Color AM-OLED display;24 bit/pixel;LED;90 Hz
1777;1-hole;162.6 mm;1080x2400;Color AM-OLED display;24 bit/pixel;Self-illuminating;60 Hz
1778;;169.7 mm;1284x2772;Color AM-OLED display;30 bit/pixel;Self-illuminating;60 Hz
1779;;163.6 mm;1080x2400;Color AM-OLED display;30 bit/pixel;Self-illuminating;60 Hz
1780;;274.32 mm;2560x1600;Color IPS TFT LCD display;24 bit/pixel;Yes;
1781;2-hole;163.4 mm;1080x2400;Color AM-OLED display;24 bit/pixel;Self-illuminating;60 Hz
1782;;294.6 mm;1920x1080;Color IPS TFT LCD display;24 bit/pixel;Yes;
1783;;152.1 mm;720x1440;Color IPS TFT LCD display;24 bit/pixel;Yes;
1784;;127 mm;480x854;Color TN-TFT LCD display;24 bit/pixel;Yes;
1785;;152.4 mm;480x960;Color IPS TFT LCD display;24 bit/pixel;Yes;
1786;;138.43 mm;480x960;Color TN-TFT LCD display;24 bit/pixel;Yes;
1787;;152.1 mm;480x960;Color IPS TFT LCD display;24 bit/pixel;Yes;
1788;;159 mm;1080x2280;Color IPS TFT LCD display;24 bit/pixel;LED;
1789;1-hole;166.4 mm;720x1600;Color IPS TFT LCD display;24 bit/pixel;Yes;
1790;;165.8 mm;1080x2400;Color AM-OLED display;24 bit/pixel;LED;60 Hz
1791;;165.86 mm;1176x2400;Color AM-OLED display;30 bit/pixel;Self-illuminating;
1792;;203 mm;1920x1200;Color IPS TFT LCD display;24 bit/pixel;LED;
1793;1-hole;160 mm;1080x2280;Color AM-OLED display;24 bit/pixel;Self-illuminating;
1794;1-hole;166.9 mm;1080x2400;Color IPS TFT LCD display;24 bit/pixel;LED;120 Hz
1795;;91 mm;720x1280;Color IPS TFT LCD display;24 bit/pixel;LED;
1796;1-hole;173 mm;1080x2400;Color IPS TFT LCD display;24 bit/pixel;LED;60 Hz
1797;1-hole;167.1 mm;1080x2640;Color AM-OLED display;24 bit/pixel;Self-illuminating;90 Hz
1798;;147.3 mm;720x1560;Color PLS TFT LCD display;24 bit/pixel;LED;
1799;;180.8 mm;1080x2244;Color IPS TFT LCD display;24 bit/pixel;LED;
1800;;180.84 mm;1080x2244;Color IPS TFT LCD display;24 bit/pixel;LED;
1801;;167.4 mm;1080x2340;Color IPS TFT LCD display;24 bit/pixel;LED;
1802;;160 mm;1080x2400;Color AM-OLED display;24 bit/pixel;LED;
1803;;154.7 mm;720x1560;Color IPS TFT LCD display;24 bit/pixel;LED;
1804;;165.1 mm;1080x2340;Color IPS TFT LCD display;24 bit/pixel;LED;
1805;1-hole;163.6 mm;1080x2400;Color AM-OLED display;30 bit/pixel;Self-illuminating;
1806;1-hole;165.9 mm;1080x2400;Color AM-OLED display;24 bit/pixel;Self-illuminating;
1807;1-hole;166.9 mm;1080x2340;Color AM-OLED display;24 bit/pixel;Self-illuminating;60 Hz
1808;1-hole;166.9 mm;1080x2340;Color AM-OLED display;24 bit/pixel;Self-illuminating;90 Hz
1809;;165.1 mm;720x1600;Color IPS TFT LCD display;24 bit/pixel;Yes;
1810;1-hole;166.88 mm;1080x2400;Color IPS TFT LCD display;24 bit/pixel;LED;
1811;1-hole;172.97 mm;1080x2400;Color IPS TFT LCD display;24 bit/pixel;LED;
1812;;165.1 mm;720x1584;Color IPS TFT LCD display;24 bit/pixel;LED;
1813;1-hole;165.8 mm;1080x2340;Color IPS TFT LCD display;24 bit/pixel;LED;60 Hz
1814;;165 mm;720x1560;Color IPS TFT LCD display;24 bit/pixel;LED;
1815;1-hole;166.62 mm;1080x2376;Color AM-OLED display;30 bit/pixel;Self-illuminating;90 Hz
1816;;163.7 mm;1080x2400;Color AM-OLED display;24 bit/pixel;Self-illuminating;
1817;;152.4 mm;1080x2520;Color AM-OLED display;24 bit/pixel;Self-illuminating;
1818;;162.56 mm;1080x2340;Color AM-OLED display;30 bit/pixel;Self-illuminating;240 Hz
1819;1-hole;158 mm;1080x2340;Color AM-OLED display;24 bit/pixel;Self-illuminating;
1820;1-hole;147.6 mm;1080x2340;Color AM-OLED display;24 bit/pixel;Self-illuminating;
1821;1-hole;151 mm;1080x2340;Color AM-OLED display;24 bit/pixel;Self-illuminating;90 Hz
1822;;275.84 mm;1640x2360;Color IPS TFT LCD display;30 bit/pixel;LED;
1823;1-hole;174.5 mm;1440x3088;Color AM-OLED display;24 bit/pixel;Self-illuminating;120 Hz
1824;;177.8 mm;720x1640;Color IPS TFT LCD display;24 bit/pixel;LED;
1825;1-hole;172 mm;720x1640;Color IPS TFT LCD display;24 bit/pixel;LED;60 Hz
1826;1-hole;167.64 mm;720x1600;Color IPS TFT LCD display;24 bit/pixel;LED;
1827;;157.98 mm;720x1520;Color IPS TFT LCD display;24 bit/pixel;Yes;
1828;;158 mm;720x1560;Color IPS TFT LCD display;24 bit/pixel;LED;
1829;1-hole;172.9 mm;1080x2400;Color IPS TFT LCD display;24 bit/pixel;LED;
1830;;166 mm;1080x2340;Color IPS TFT LCD display;24 bit/pixel;Yes;
1831;2-hole;175.26 mm;1080x2460;Color IPS TFT LCD display;24 bit/pixel;LED;90 Hz
1832;1-hole;167.6 mm;720x1600;Color IPS TFT LCD display;24 bit/pixel;LED;
1833;;161.3 mm;720x1544;Color IPS TFT LCD display;24 bit/pixel;LED;
1834;;127 mm;1080x1920;Color IPS TFT LCD display;24 bit/pixel;Yes;
1835;;157.48 mm;720x1520;Color IPS TFT LCD display;24 bit/pixel;Yes;
1836;;172.7 mm;1080x2400;Color IPS TFT LCD display;24 bit/pixel;LED;
1837;;162 mm;1080x2340;Color AM-OLED display;24 bit/pixel;Self-illuminating;
1838;;162.6 mm;1080x2340;Color AM-OLED display;24 bit/pixel;Self-illuminating;
1839;1-hole;164.34 mm;720x1560;Color IPS TFT LCD display;24 bit/pixel;LED;
1840;;157.91 mm;720x1560;Color IPS TFT LCD display;24 bit/pixel;Yes;
1841;;160 mm;1080x2400;Color AM-OLED display;24 bit/pixel;Self-illuminating;60 Hz
1842;;172.7 mm;1080x2460;Color AM-OLED display;30 bit/pixel;Self-illuminating;
1843;;169.42 mm;1080x2400;Color AM-OLED display;30 bit/pixel;Self-illuminating;120 Hz
1844;1-hole;169.4 mm;1080x2340;Color AM-OLED display;30 bit/pixel;Self-illuminating;120 Hz
1845;1-hole;166 mm;1080x2400;Color AM-OLED display;24 bit/pixel;Self-illuminating;90 Hz
1846;;167.39 mm;1080x2340;Color AM-OLED display;30 bit/pixel;Self-illuminating;144 Hz
1847;1-hole;167.6 mm;720x1600;Color IPS TFT LCD display;24 bit/pixel;Yes;
1848;1-hole;163.6 mm;1080x2400;Color AM-OLED display;30 bit/pixel;Self-illuminating;90 Hz
1849;1-hole;166.62 mm;1080x2376;Color AM-OLED display;24 bit/pixel;Self-illuminating;90 Hz
1850;1-hole;165.1 mm;1080x2340;Color IPS TFT LCD display;24 bit/pixel;Yes;
1851;1-hole;166.88 mm;1080x2408;Color IPS TFT LCD display;24 bit/pixel;LED;120 Hz
1852;1-hole;165.8 mm;1080x2340;Color IPS TFT LCD display;24 bit/pixel;LED;
1853;;138.43 mm;720x1440;Color TN-TFT LCD display;24 bit/pixel;Yes;
1854;;246.4 mm;1280x800;Color IPS TFT LCD display;24 bit/pixel;LED;
1855;;157.73 mm;1080x2340;Color IPS TFT LCD display;24 bit/pixel;LED;
1856;1-hole;165.86 mm;1080x2340;Color IPS TFT LCD display;30 bit/pixel;LED;
1857;;157.9 mm;720x1520;Color PLS TFT LCD display;24 bit/pixel;LED;
1858;1-hole;162.5 mm;1080x2310;Color IPS TFT LCD display;24 bit/pixel;LED;
1859;1-hole;166.9 mm;1080x2400;Color AM-OLED display;30 bit/pixel;Self-illuminating;
1860;1-hole;166.9 mm;1080x2340;Color AM-OLED display;30 bit/pixel;Self-illuminating;
1861;1-hole;162.5 mm;720x1560;Color IPS TFT LCD display;24 bit/pixel;LED;
1862;2-hole;162.6 mm;1080x2400;Color AM-OLED display;24 bit/pixel;Self-illuminating;
1863;1-hole;166 mm;1080x2400;Color AM-OLED display;30 bit/pixel;Self-illuminating;90 Hz
1864;2-hole;167.64 mm;1080x2400;Color IPS TFT LCD display;24 bit/pixel;LED;120 Hz
1865;;113.7 mm;1080x1620;Color IPS TFT LCD display;24 bit/pixel;LED;
1866;1-hole;172.72 mm;1080x2400;Color IPS TFT LCD display;24 bit/pixel;Yes;
1867;;165.1 mm;1440x3168;Color ASV TFT LCD display;24 bit/pixel;LED;120 Hz
1868;1-hole;165.86 mm;1080x2340;Color IPS TFT LCD display;24 bit/pixel;LED;
1869;;164.84 mm;720x1560;Color IPS TFT LCD display;24 bit/pixel;LED;
1870;;41.91 mm;348x442;Color AM-OLED display;24 bit/pixel;Self-illuminating;
1871;1-hole;163.6 mm;1080x2400;Color AM-OLED display;24 bit/pixel;Self-illuminating;
1872;2-hole;166.9 mm;1080x2400;Color IPS TFT LCD display;24 bit/pixel;LED;120 Hz
1873;2-hole;163.6 mm;1080x2400;Color AM-OLED display;30 bit/pixel;Self-illuminating;90 Hz
1874;2-hole;166.4 mm;1080x2400;Color IPS TFT LCD display;24 bit/pixel;LED;90 Hz
1875;;203.2 mm;800x1280;Color IPS TFT LCD display;24 bit/pixel;LED;
1876;;144.8 mm;720x1520;Color PLS TFT LCD display;24 bit/pixel;LED;
1877;1-hole;158.3 mm;1440x3200;Color AM-OLED display;24 bit/pixel;Self-illuminating;120 Hz
1878;;164.3 mm;1080x2340;Color AM-OLED display;30 bit/pixel;Self-illuminating;
1879;;165.6 mm;540x1200;Color IPS TFT LCD display;24 bit/pixel;Yes;
1880;;157.7 mm;720x1520;Color IPS TFT LCD display;24 bit/pixel;Yes;
1881;1-hole;165 mm;1080x2400;Color AM-OLED display;30 bit/pixel;Self-illuminating;90 Hz
1882;;162.56 mm;720x1560;Color IPS TFT LCD display;24 bit/pixel;LED;
1883;;139.7 mm;720x1440;Color IPS TFT LCD display;24 bit/pixel;Yes;
1884;1-hole;163.6 mm;1080x2400;Color AM-OLED display;30 bit/pixel;Self-illuminating;60 Hz
1885;1-hole;166.87 mm;1080x2408;Color IPS TFT LCD display;30 bit/pixel;LED;144 Hz
1886;;139.7 mm;720x1280;Color IPS TFT LCD display;24 bit/pixel;Yes;
1887;;157.5 mm;720x1680;Color IPS TFT LCD display;24 bit/pixel;LED;
1888;;160 mm;1080x2280;Color IPS TFT LCD display;24 bit/pixel;LED;
1889;;164.34 mm;1080x2340;Color AM-OLED display;30 bit/pixel;Self-illuminating;
1890;;169.4 mm;1080x2400;Color AM-OLED display;30 bit/pixel;Self-illuminating;60 Hz
1891;2-hole;169.4 mm;1080x2400;Color IPS TFT LCD display;24 bit/pixel;LED;120 Hz
1892;;154.94 mm;1080x2400;Color AM-OLED display;24 bit/pixel;Self-illuminating;
1893;1-hole;170.18 mm;1080x2340;Color AM-OLED display;24 bit/pixel;Self-illuminating;
1894;;125.73 mm;480x960;Color TN-TFT LCD display;24 bit/pixel;Yes;
1895;;157.48 mm;480x966;Color IPS TFT LCD display;24 bit/pixel;Yes;
1896;;162.3 mm;1080x2400;Color IPS TFT LCD display;24 bit/pixel;LED;
1897;1-hole;166.4 mm;1080x2400;Color AM-OLED display;30 bit/pixel;Self-illuminating;90 Hz
1898;1-hole;172.2 mm;1440x3168;Color AM-OLED display;30 bit/pixel;Self-illuminating;120 Hz
1899;;32.5 mm;176x176;Color TN-TFT LCD display;;LED;
