DisplayID;DisplayHole;DisplayDiagonal;Resolution;DisplayType;DisplayColorDepth;DisplayIllumination;DisplayRefreshRate
3338;;134.62 mm;540x960;Color IPS TFT LCD display;24 bit/pixel;Yes;
3339;;109 mm;720x1280;Color IPS TFT LCD display;24 bit/pixel;Yes;
3340;;256.54 mm;2560x1600;Color TN-TFT LCD display;24 bit/pixel;Yes;
3341;;89 mm;480x800;Color IPS TFT LCD display;;Yes;
3342;;109 mm;540x960;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3343;;109 mm;480x854;Color IPS TFT LCD display;24 bit/pixel;Yes;
3344;;117.6 mm;480x854;Color TN-TFT LCD display;24 bit/pixel;Yes;
3345;;257 mm;2560x1600;Color IPS TFT LCD display;24 bit/pixel;Yes;
3346;;40.64 mm;220x176;Color TN-TFT LCD display;;Yes;
3347;;178 mm;1024x600;Color PLS TFT LCD display;24 bit/pixel;Yes;
3348;;178.3 mm;1200x1920;Color IPS TFT LCD display;24 bit/pixel;Yes;
3349;;109.22 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3350;;76 mm;240x400;Color TN-TFT LCD display;18 bit/pixel;Yes;
3351;;89 mm;640x960;Color TN-TFT LCD display;24 bit/pixel;LED;
3352;;177.8 mm;1280x800;Color IPS TFT LCD display;24 bit/pixel;LED;
3353;;114 mm;768x1280;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3354;;89.9 mm;320x480;Color TN-TFT LCD display;18 bit/pixel;Yes;
3355;;83 mm;320x480;Color TN-TFT LCD display;18 bit/pixel;Yes;
3356;;151.4 mm;1080x1920;Color IPS TFT LCD display;24 bit/pixel;Yes;
3357;;178 mm;800x1280;Color IPS TFT LCD display;16 bit/pixel;Yes;
3358;;84 mm;320x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3359;;254 mm;1280x800;Color TN-TFT LCD display;;Yes;
3360;;246 mm;2048x1536;Color TN-TFT LCD display;24 bit/pixel;Yes;
3361;;140.9 mm;720x1280;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3362;;203.1 mm;800x1280;Color PVA TFT LCD display;24 bit/pixel;Yes;
3363;;71 mm;480x360;Color IPS TFT LCD display;24 bit/pixel;Yes;
3364;;256.6 mm;1280x800;Color IPS TFT LCD display;24 bit/pixel;Yes;
3365;;256.6 mm;1280x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3366;;137 mm;540x960;Color TN-TFT LCD display;;Yes;
3367;;119 mm;480x800;Color IPS TFT LCD display;24 bit/pixel;Yes;
3368;;117 mm;720x1280;Color PVA TFT LCD display;24 bit/pixel;LED;
3369;;79 mm;720x720;Color IPS TFT LCD display;24 bit/pixel;Yes;
3370;;119 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3371;;147 mm;540x960;Color TN-TFT LCD display;24 bit/pixel;Yes;
3372;;101 mm;480x854;Color TN-TFT LCD display;24 bit/pixel;Yes;
3373;;81 mm;320x480;Color TN-TFT LCD display;24 bit/pixel;Yes;
3374;;203 mm;1024x768;Color TN-TFT LCD display;24 bit/pixel;Yes;
3375;;122 mm;720x1280;Color TN-TFT LCD display;24 bit/pixel;Yes;
3376;;102 mm;360x640;Color PM-OLED display;24 bit/pixel;Self-illuminating;
3377;;101 mm;480x800;Color TN-TFT LCD display;16 bit/pixel;Yes;
3378;;107 mm;480x854;Color TN-TFT LCD display;24 bit/pixel;Yes;
3379;;112 mm;800x1280;Color ASV TFT LCD display;24 bit/pixel;Yes;
3380;;256 mm;2048x1536;Color IPS TFT LCD display;24 bit/pixel;Yes;
3381;;147 mm;720x1280;Color TN-TFT LCD display;24 bit/pixel;Yes;
3382;;178 mm;1024x768;Color TN-TFT LCD display;24 bit/pixel;Yes;
3383;;257 mm;1920x1200;Color PLS TFT LCD display;24 bit/pixel;LED;
3384;;101.6 mm;640x960;Color IPS TFT LCD display;24 bit/pixel;Yes;
3385;;257 mm;2560x1600;Color IPS TFT LCD display;24 bit/pixel;LED;
3386;;203.2 mm;1024x768;Color IPS TFT LCD display;24 bit/pixel;Yes;
3387;;126.7 mm;1080x1920;Color TN-TFT LCD display;24 bit/pixel;Yes;
3388;;144.78 mm;720x1280;Color MVA TFT LCD display;24 bit/pixel;Yes;
3389;;246.38 mm;1024x768;Color TN-TFT LCD display;24 bit/pixel;Yes;
3390;;96 mm;320x480;Color IPS TFT LCD display;;Yes;
3391;;246.38 mm;1024x768;Color IPS TFT LCD display;24 bit/pixel;Yes;
3392;;96.52 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3393;;118.1 mm;540x960;Color IPS TFT LCD display;24 bit/pixel;Yes;
3394;;201 mm;768x1024;Color TN-TFT LCD display;24 bit/pixel;Yes;
3395;;124 mm;720x1280;Color ASV TFT LCD display;24 bit/pixel;Yes;
3396;;118.6 mm;720x1280;Color IPS TFT LCD display;24 bit/pixel;LED;
3397;;109 mm;720x1280;Color ASV TFT LCD display;24 bit/pixel;Yes;
3398;;115.6 mm;720x1280;Color PVA TFT LCD display;24 bit/pixel;LED;
3399;;259 mm;1920x1200;Color IPS TFT LCD display;24 bit/pixel;Yes;
3400;;132 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3401;;101 mm;480x854;Color IPS TFT LCD display;24 bit/pixel;Yes;
3402;;102 mm;540x960;Color IPS TFT LCD display;24 bit/pixel;Yes;
3403;;203 mm;768x1024;Color TN-TFT LCD display;24 bit/pixel;Yes;
3404;;78.74 mm;320x480;Color TN-TFT LCD display;;Yes;
3405;;114 mm;480x854;Color IPS TFT LCD display;;Yes;
3406;;114 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3407;;127.22 mm;1080x1920;Color IPS TFT LCD display;24 bit/pixel;Yes;
3408;;126.2 mm;1080x1920;Color IPS TFT LCD display;24 bit/pixel;Yes;
3409;;127 mm;540x960;Color IPS TFT LCD display;24 bit/pixel;LED;
3410;;114 mm;540x960;Color IPS TFT LCD display;;Yes;
3411;;135 mm;480x854;Color TN-TFT LCD display;24 bit/pixel;Yes;
3412;;246 mm;1024x768;Color IPS TFT LCD display;24 bit/pixel;Yes;
3413;;127 mm;1280x720;Color TN-TFT LCD display;24 bit/pixel;Yes;
3414;;178 mm;1024x768;Color TN-TFT LCD display;;Yes;
3415;;113 mm;1280x768;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3416;;100.8 mm;480x800;Color TN-TFT LCD display;;Yes;
3417;;247 mm;1024x768;Color IPS TFT LCD display;24 bit/pixel;Yes;
3418;;247 mm;1024x768;Color TN-TFT LCD display;;Yes;
3419;;92.6 mm;320x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3420;;114 mm;540x960;Color TN-TFT LCD display;;Yes;
3421;;109 mm;540x960;Color ASV TFT LCD display;24 bit/pixel;Yes;
3422;;109 mm;480x800;Color AM-OLED display;18 bit/pixel;Self-illuminating;
3423;;127 mm;480x854;Color IPS TFT LCD display;18 bit/pixel;Yes;
3424;;109 mm;480x854;Color PVA TFT LCD display;24 bit/pixel;LED;
3425;;101 mm;480x800;Color PVA TFT LCD display;24 bit/pixel;Yes;
3426;;109 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3427;;178 mm;480x800;Color TN-TFT LCD display;;Yes;
3428;;135 mm;720x1280;Color TN-TFT LCD display;24 bit/pixel;Yes;
3429;;109 mm;480x800;Color TN-TFT LCD display;;Yes;
3430;;135 mm;720x1280;Color IPS TFT LCD display;18 bit/pixel;Yes;
3431;;102 mm;480x800;Color TN-TFT LCD display;18 bit/pixel;Yes;
3432;;203 mm;600x800;Color TN-TFT LCD display;;LED;
3433;;178 mm;800x480;Color TN-TFT LCD display;;LED;
3434;;203 mm;1024x768;Color TN-TFT LCD display;24 bit/pixel;LED;
3435;;81 mm;240x320;Color IPS TFT LCD display;;Yes;
3436;;127 mm;480x800;Color TN-TFT LCD display;16 bit/pixel;Yes;
3437;;203 mm;1024x768;Color IPS TFT LCD display;24 bit/pixel;LED;
3438;;178 mm;800x480;Color TN-TFT LCD display;24 bit/pixel;LED;
3439;;178 mm;1024x600;Color IPS TFT LCD display;24 bit/pixel;LED;
3440;;246 mm;1024x768;Color IPS TFT LCD display;24 bit/pixel;LED;
3441;;257 mm;1280x800;Color MVA TFT LCD display;24 bit/pixel;LED;
3442;;295 mm;1920x1080;Color IPS TFT LCD display;24 bit/pixel;Yes;
3443;;228 mm;1280x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3444;;101 mm;480x800;Color IPS TFT LCD display;16 bit/pixel;Yes;
3445;;109 mm;480x800;Color IPS TFT LCD display;18 bit/pixel;Yes;
3446;;257 mm;1280x800;Color IPS TFT LCD display;24 bit/pixel;LED;
3447;;155 mm;720x1280;Color IPS TFT LCD display;24 bit/pixel;LED;
3448;;127 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3449;;71 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
3450;;114 mm;540x960;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3451;;177 mm;800x480;Color TN-TFT LCD display;;Yes;
3452;;114 mm;720x1280;Color ASV TFT LCD display;24 bit/pixel;Yes;
3453;;94 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3454;;118.2 mm;720x1280;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3455;;102 mm;480x800;Color PVA TFT LCD display;24 bit/pixel;Yes;
3456;;114.3 mm;720x1280;Color IPS TFT LCD display;24 bit/pixel;LED;
3457;;257 mm;1280x800;Color PLS TFT LCD display;24 bit/pixel;Yes;
3458;;127 mm;720x1280;Color TN-TFT LCD display;;Yes;
3459;;118.7 mm;768x1280;Color IPS TFT LCD display;24 bit/pixel;Yes;
3460;;127 mm;480x800;Color TN-TFT LCD display;18 bit/pixel;Yes;
3461;;;480x360;Color TN-TFT LCD display;;Yes;
3462;;101 mm;540x960;Color TN-TFT LCD display;24 bit/pixel;Yes;
3463;;127 mm;480x800;Color TN-TFT LCD display;;Yes;
3464;;294.5 mm;1366x768;Color IPS TFT LCD display;24 bit/pixel;Yes;
3465;;199.4 mm;768x1024;Color IPS TFT LCD display;24 bit/pixel;LED;
3466;;94 mm;480x800;Color AM-OLED display;16 bit/pixel;Self-illuminating;
3467;;92.7 mm;320x480;Color TN-TFT LCD display;;Yes;
3468;;96.9 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3469;;119 mm;720x1280;Color PVA TFT LCD display;24 bit/pixel;Yes;
3470;;62 mm;480x360;Color TN-TFT LCD display;;Yes;
3471;;125 mm;720x1280;Color ASV TFT LCD display;24 bit/pixel;Yes;
3472;;340 mm;1280x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3473;;178 mm;800x1280;Color ASV TFT LCD display;24 bit/pixel;Yes;
3474;;117.6 mm;480x854;Color IPS TFT LCD display;24 bit/pixel;Yes;
3475;;255.4 mm;2560x1600;Color PLS TFT LCD display;24 bit/pixel;Yes;
3476;;76 mm;240x320;Color TN-TFT LCD display;;Yes;
3477;;203 mm;1024x768;Color MVA TFT LCD display;24 bit/pixel;Yes;
3478;;119 mm;768x1280;Color IPS TFT LCD display;24 bit/pixel;Yes;
3479;;102 mm;320x480;Color IPS TFT LCD display;18 bit/pixel;Yes;
3480;;114 mm;768x1280;Color IPS TFT LCD display;24 bit/pixel;Yes;
3481;;269 mm;1366x768;Color TN-TFT LCD display;24 bit/pixel;Yes;
3482;;62 mm;320x240;Color TN-TFT LCD display;;Yes;
3483;;178 mm;800x480;Color TN-TFT LCD display;18 bit/pixel;Yes;
3484;;229 mm;1280x1920;Color IPS TFT LCD display;24 bit/pixel;Yes;
3485;;102 mm;480x800;Color TN-TFT LCD display;16 bit/pixel;Yes;
3486;;79 mm;480x640;Color TN-TFT LCD display;;Yes;
3487;;115.9 mm;720x1280;Color IPS TFT LCD display;24 bit/pixel;Yes;
3488;;101 mm;540x960;Color PVA TFT LCD display;24 bit/pixel;Yes;
3489;;101 mm;320x480;Color TN-TFT LCD display;18 bit/pixel;Yes;
3490;;100.8 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3491;;71.9 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3492;;134.62 mm;800x1280;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3493;;94 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3494;;114 mm;1280x768;Color IPS TFT LCD display;24 bit/pixel;Yes;
3495;;238 mm;1280x800;Color IPS TFT LCD display;24 bit/pixel;Yes;
3496;;257 mm;1366x768;Color TN-TFT LCD display;24 bit/pixel;Yes;
3497;;194.82 mm;1280x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3498;;226 mm;1280x800;Color PLS TFT LCD display;24 bit/pixel;Yes;
3499;;255.4 mm;1280x800;Color PLS TFT LCD display;24 bit/pixel;Yes;
3500;;81.2 mm;240x400;Color TN-TFT LCD display;;Yes;
3501;;100.8 mm;480x800;Color PVA TFT LCD display;24 bit/pixel;Yes;
3502;;87 mm;854x480;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3503;;81 mm;320x480;Color TN-TFT LCD display;18 bit/pixel;LED;
3504;;89 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3505;;92.7 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3506;;114.8 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3507;;256.5 mm;1280x800;Color MVA TFT LCD display;24 bit/pixel;Yes;
3508;;76 mm;240x320;Color TN-TFT LCD display;24 bit/pixel;Yes;
3509;;96 mm;480x800;Color TN-TFT LCD display;;Yes;
3510;;79.8 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
3511;;92.7 mm;320x480;Color TN-TFT LCD display;18 bit/pixel;Yes;
3512;;101 mm;800x480;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3513;;101 mm;480x854;Color TN-TFT LCD display;;Yes;
3514;;257 mm;1366x768;Color IPS TFT LCD display;24 bit/pixel;Yes;
3515;;106 mm;480x800;Color IPS TFT LCD display;24 bit/pixel;Yes;
3516;;127.4 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3517;;81 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
3518;;71 mm;240x320;Color TN-TFT LCD display;24 bit/pixel;Yes;
3519;;81 mm;240x400;Color TN-TFT LCD display;24 bit/pixel;Yes;
3520;;255.8 mm;1280x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3521;;96 mm;480x800;Color TN-TFT LCD display;18 bit/pixel;Yes;
3522;;81 mm;320x480;Color TN-TFT LCD display;18 bit/pixel;Yes;
3523;;118.11 mm;720x1280;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3524;;89 mm;320x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3525;;70 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3526;;88 mm;320x480;Color TN-TFT LCD display;;Yes;
3527;;89 mm;480x800;Color TN-TFT LCD display;;Yes;
3528;;101 mm;640x960;Color ASV TFT LCD display;24 bit/pixel;Yes;
3529;;246.4 mm;1024x768;Color IPS TFT LCD display;24 bit/pixel;LED;
3530;;69 mm;480x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
3531;;94 mm;540x960;Color ASV TFT LCD display;18 bit/pixel;Yes;
3532;;117 mm;720x1280;Color TN-TFT LCD display;24 bit/pixel;Yes;
3533;;106.4 mm;480x800;Color TN-TFT LCD display;;Yes;
3534;;109.155 mm;480x800;Color IPS TFT LCD display;24 bit/pixel;Yes;
3535;;178 mm;1280x800;Color TN-TFT LCD display;24 bit/pixel;LED;
3536;;196 mm;1280x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3537;;338 mm;1600x900;Color IPS TFT LCD display;24 bit/pixel;LED;
3538;;257 mm;1280x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3539;;84 mm;480x800;Color AM-OLED display;18 bit/pixel;Self-illuminating;
3540;;257 mm;1280x800;Color IPS TFT LCD display;18 bit/pixel;Yes;
3541;;109 mm;480x800;Color TN-TFT LCD display;18 bit/pixel;Yes;
3542;;257 mm;1920x1200;Color TN-TFT LCD display;24 bit/pixel;Yes;
3543;;86 mm;854x480;Color ASV TFT LCD display;18 bit/pixel;Yes;
3544;;101 mm;480x854;Color PVA TFT LCD display;24 bit/pixel;Yes;
3545;;66 mm;320x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
3546;;114 mm;720x1280;Color IPS TFT LCD display;;Yes;
3547;;89 mm;320x480;Color PVA TFT LCD display;24 bit/pixel;LED;
3548;;94 mm;480x800;Color TN-TFT LCD display;;Yes;
3549;;119 mm;480x800;Color PVA TFT LCD display;24 bit/pixel;Yes;
3550;;107 mm;540x960;Color ASV TFT LCD display;24 bit/pixel;Yes;
3551;;94 mm;480x800;Color PVA TFT LCD display;24 bit/pixel;Yes;
3552;;101.6 mm;480x800;Color PVA TFT LCD display;24 bit/pixel;Yes;
3553;;118.6 mm;768x1280;Color IPS TFT LCD display;24 bit/pixel;LED;
3554;;256.5 mm;1280x800;Color IPS TFT LCD display;24 bit/pixel;LED;
3555;;89 mm;320x480;Color IPS TFT LCD display;;Yes;
3556;;94 mm;540x960;Color PVA TFT LCD display;24 bit/pixel;LED;
3557;;101 mm;480x854;Color TN-TFT LCD display;18 bit/pixel;Yes;
3558;;107 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3559;;152 mm;600x800;monochrome E Ink display;4 bit/pixel;;
3560;;254 mm;1024x600;Color TN-TFT LCD display;24 bit/pixel;Yes;
3561;;254 mm;1024x600;Color TN-TFT LCD display;18 bit/pixel;Yes;
3562;;203 mm;800x600;Color TN-TFT LCD display;24 bit/pixel;Yes;
3563;;203 mm;800x600;Color TN-TFT LCD display;18 bit/pixel;Yes;
3564;;178 mm;800x480;Color TN-TFT LCD display;24 bit/pixel;Yes;
3565;;178 mm;1280x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3566;;109 mm;540x960;Color PVA TFT LCD display;24 bit/pixel;Yes;
3567;;81.2 mm;320x480;Color TN-TFT LCD display;;Yes;
3568;;102 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3569;;102 mm;480x800;Color PVA TFT LCD display;;Yes;
3570;;256 mm;1280x800;Color TN-TFT LCD display;24 bit/pixel;LED;
3571;;94 mm;480x800;Color TN-TFT LCD display;18 bit/pixel;Yes;
3572;;109 mm;480x854;Color TN-TFT LCD display;16 bit/pixel;Yes;
3573;;94 mm;480x800;Color PVA TFT LCD display;18 bit/pixel;Yes;
3574;;96 mm;480x800;Color TN-TFT LCD display;16 bit/pixel;Yes;
3575;;79 mm;320x480;Color TN-TFT LCD display;18 bit/pixel;Yes;
3576;;89 mm;540x960;Color IPS TFT LCD display;;Yes;
3577;;178 mm;1280x800;Color IPS TFT LCD display;18 bit/pixel;Yes;
3578;;89 mm;320x480;Color IPS TFT LCD display;18 bit/pixel;Yes;
3579;;102 mm;480x800;Color IPS TFT LCD display;18 bit/pixel;Yes;
3580;;100.84 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3581;;89 mm;480x800;Color TN-TFT LCD display;16 bit/pixel;Yes;
3582;;257 mm;1280x800;Color TN-TFT LCD display;;Yes;
3583;;102.4 mm;600x1024;Color TN-TFT LCD display;24 bit/pixel;Yes;
3584;;114 mm;720x1024;Color TN-TFT LCD display;24 bit/pixel;Yes;
3585;;89 mm;480x854;Color PVA TFT LCD display;24 bit/pixel;LED;
3586;;83.06 mm;320x480;Color TN-TFT LCD display;18 bit/pixel;Yes;
3587;;96 mm;480x800;Color PLS TFT LCD display;24 bit/pixel;Yes;
3588;;177.8 mm;1024x600;Color PLS TFT LCD display;24 bit/pixel;Yes;
3589;;115 mm;720x1280;Color IPS TFT LCD display;24 bit/pixel;Yes;
3590;;96.5 mm;480x800;Color PVA TFT LCD display;24 bit/pixel;Yes;
3591;;79 mm;320x480;Color TN-TFT LCD display;;Yes;
3592;;102 mm;800x480;Color IPS TFT LCD display;24 bit/pixel;Yes;
3593;;76 mm;320x480;Color PVA TFT LCD display;24 bit/pixel;Yes;
3594;;178 mm;1280x800;Color TN-TFT LCD display;;Yes;
3595;;179 mm;800x480;Color TN-TFT LCD display;;Yes;
3596;;178 mm;600x1024;Color TN-TFT LCD display;18 bit/pixel;Yes;
3597;;101 mm;480x800;Color AM-OLED display;18 bit/pixel;Self-illuminating;
3598;;226.1 mm;1280x768;Color IPS TFT LCD display;24 bit/pixel;Yes;
3599;;81.3 mm;320x480;Color TN-TFT LCD display;18 bit/pixel;Yes;
3600;;94 mm;480x854;Color PVA TFT LCD display;24 bit/pixel;LED;
3601;;81 mm;320x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3602;;109 mm;540x960;Color PVA TFT LCD display;;Yes;
3603;;102 mm;360x640;Color TN-TFT LCD display;24 bit/pixel;Yes;
3604;;114 mm;800x1280;Color IPS TFT LCD display;24 bit/pixel;Yes;
3605;;114 mm;800x1280;Color ASV TFT LCD display;24 bit/pixel;Yes;
3606;;60 mm;100x32;Monochrome STN LCD display;1 bit/pixel;;
3607;;208 mm;1280x800;Color IPS TFT LCD display;24 bit/pixel;Yes;
3608;;101 mm;360x640;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3609;;101 mm;540x960;Color PVA TFT LCD display;24 bit/pixel;LED;
3610;;203 mm;1280x768;Color TN-TFT LCD display;24 bit/pixel;Yes;
3611;;127 mm;800x480;Color TN-TFT LCD display;;Yes;
3612;;81 mm;320x480;Color TN-TFT LCD display;;Yes;
3613;;109 mm;;Color IPS TFT LCD display;24 bit/pixel;Yes;
3614;;89 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
3615;;94 mm;480x854;Color PVA TFT LCD display;24 bit/pixel;Yes;
3616;;107 mm;480x854;Color PVA TFT LCD display;24 bit/pixel;Yes;
3617;;256 mm;1024x768;Color TN-TFT LCD display;24 bit/pixel;Yes;
3618;;257.3 mm;1280x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3619;;256 mm;1280x768;Color TN-TFT LCD display;24 bit/pixel;Yes;
3620;;95 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3621;;66 mm;320x240;Color TN-TFT LCD display;;Yes;
3622;;114.3 mm;540x960;Color TN-TFT LCD display;;Yes;
3623;;80.52 mm;480x640;Color TN-TFT LCD display;24 bit/pixel;Yes;
3624;;70.8 mm;640x480;Color TN-TFT LCD display;24 bit/pixel;Yes;
3625;;94 mm;480x800;Color IPS TFT LCD display;;Yes;
3626;;101 mm;540x960;Color TN-TFT LCD display;16 bit/pixel;Yes;
3627;;107 mm;540x960;Color ASV TFT LCD display;18 bit/pixel;Yes;
3628;;86 mm;480x854;Color ASV TFT LCD display;24 bit/pixel;Yes;
3629;;89 mm;360x640;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3630;;101 mm;540x960;Color ASV TFT LCD display;16 bit/pixel;Yes;
3631;;113.2 mm;720x1280;Color ASV TFT LCD display;24 bit/pixel;Yes;
3632;;178 mm;600x800;Color TN-TFT LCD display;;Yes;
3633;;102 mm;600x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3634;;81 mm;480x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
3635;;81 mm;360x640;Color TN-TFT LCD display;24 bit/pixel;Yes;
3636;;102 mm;540x960;Color PVA TFT LCD display;24 bit/pixel;Yes;
3637;;62.2 mm;480x320;Color TN-TFT LCD display;24 bit/pixel;Yes;
3638;;89 mm;360x640;Color IPS TFT LCD display;24 bit/pixel;Yes;
3639;;178 mm;1024x600;Color TN-TFT LCD display;;LED;
3640;;96 mm;800x480;Color TN-TFT LCD display;;Yes;
3641;;96 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3642;;257.3 mm;1280x800;Color PLS TFT LCD display;24 bit/pixel;Yes;
3643;;71 mm;320x480;Color TN-TFT LCD display;18 bit/pixel;Yes;
3644;;96 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3645;;256.5 mm;1280x800;Color TN-TFT LCD display;;Yes;
3646;;256.5 mm;1024x600;Color TN-TFT LCD display;18 bit/pixel;Yes;
3647;;257 mm;1280x800;Color TN-TFT LCD display;24 bit/pixel;LED;
3648;;67.56 mm;480x320;Color TN-TFT LCD display;;Yes;
3649;;91 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3650;;89 mm;360x640;Color IPS TFT LCD display;24 bit/pixel;LED;
3651;;257 mm;1024x600;Color TN-TFT LCD display;;Yes;
3652;;257 mm;1024x600;Color TN-TFT LCD display;24 bit/pixel;LED;
3653;;93.3 mm;480x854;Color TN-TFT LCD display;24 bit/pixel;Yes;
3654;;108.5 mm;540x960;Color TN-TFT LCD display;24 bit/pixel;Yes;
3655;;102 mm;480x854;Color TN-TFT LCD display;18 bit/pixel;Yes;
3656;;93.7 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3657;;257 mm;1280x800;Color TN-TFT LCD display;18 bit/pixel;Yes;
3658;;86.4 mm;320x480;Color TN-TFT LCD display;;Yes;
3659;;101.6 mm;480x800;Color PVA TFT LCD display;;Yes;
3660;;94 mm;480x800;Color AM-OLED display;;Self-illuminating;
3661;;81 mm;240x320;Color TN-TFT LCD display;24 bit/pixel;Yes;
3662;;257 mm;1280x800;Color TN-TFT LCD display;;LED;
3663;;71 mm;240x400;Color TN-TFT LCD display;18 bit/pixel;Yes;
3664;;203 mm;600x800;Color TN-TFT LCD display;;Yes;
3665;;128 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3666;;61 mm;240x320;Color TN-TFT LCD display;24 bit/pixel;Yes;
3667;;203 mm;1024x768;Color TN-TFT LCD display;;Yes;
3668;;177.8 mm;800x480;Color TN-TFT LCD display;24 bit/pixel;Yes;
3669;;81 mm;360x640;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3670;;106.43 mm;480x800;Color PVA TFT LCD display;24 bit/pixel;Yes;
3671;;177.8 mm;600x1024;Color PVA TFT LCD display;;Yes;
3672;;61.96 mm;480x360;Color TN-TFT LCD display;;Yes;
3673;;56 mm;320x240;Color TN-TFT LCD display;24 bit/pixel;Yes;
3674;;55.4 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3675;;92 mm;480x800;Color TN-TFT LCD display;16 bit/pixel;Yes;
3676;;104 mm;480x800;Color TN-TFT LCD display;18 bit/pixel;Yes;
3677;;81 mm;240x400;Color TN-TFT LCD display;18 bit/pixel;Yes;
3678;;109 mm;480x800;Color TN-TFT LCD display;16 bit/pixel;Yes;
3679;;109 mm;540x960;Color TN-TFT LCD display;16 bit/pixel;Yes;
3680;;99 mm;480x854;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3681;;102 mm;854x480;Color TN-TFT LCD display;24 bit/pixel;Yes;
3682;;62.48 mm;480x640;Color TN-TFT LCD display;24 bit/pixel;Yes;
3683;;178 mm;480x800;Color TN-TFT LCD display;18 bit/pixel;Yes;
3684;;71 mm;320x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
3685;;59.95 mm;320x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
3686;;65.3 mm;320x400;Color TN-TFT LCD display;18 bit/pixel;Yes;
3687;;101.75 mm;540x960;Color TN-TFT LCD display;24 bit/pixel;Yes;
3688;;178 mm;1280x800;Color IPS TFT LCD display;24 bit/pixel;LED;
3689;;255.4 mm;1280x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3690;;246 mm;1024x768;Color IPS TFT LCD display;18 bit/pixel;Yes;
